id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
663 764.78 342.28 0.48 -0.31 -0.04 25 0.00 85.37 1.22 -0.22
664 905.11 342.18 0.53 -0.11 -0.14 25 0.00 523.26 6.44 -2.02
665 474.87 343.07 0.61 -0.38 -0.86 25 0.00 132.13 1.12 -0.12
666 644.36 342.71 0.54 -0.14 -0.09 25 0.00 4409.25 52.32 -4.30
667 942.51 343.28 0.49 0.15 -0.12 25 0.00 1611.75 18.41 -3.16
668 372.23 343.58 0.48 0.44 -0.32 25 0.00 197.41 2.06 -0.79
669 486.80 344.68 0.58 0.11 0.02 25 0.00 323.43 3.62 -1.40
670 667.56 344.63 0.58 0.33 -0.07 25 0.00 2611.31 29.87 -3.69
671 738.12 344.94 0.57 -0.62 0.02 25 0.00 88.98 1.06 -0.06
672 241.21 345.74 0.53 0.02 -0.25 25 0.00 588.61 6.05 -1.95
673 928.49 346.53 0.49 0.05 -0.05 25 0.00 388.53 4.71 -1.68
674 230.83 347.36 0.48 0.18 -0.02 25 0.00 48569.52 502.36 -6.75
675 785.89 347.31 0.52 -0.08 0.08 25 0.00 615.95 7.49 -2.19
676 426.23 347.61 0.60 -0.05 -0.28 25 0.00 165.01 1.43 -0.39
677 430.17 348.54 0.52 -0.27 -0.16 25 0.00 180.71 1.95 -0.72
678 495.30 348.47 0.50 -0.33 -0.06 25 0.00 494.06 5.64 -1.88
679 702.08 348.32 0.42 -0.17 0.05 25 0.00 419.22 5.02 -1.75
680 820.93 348.43 0.56 -0.01 0.07 25 0.00 355.03 4.10 -1.53
681 930.54 349.69 0.53 -0.01 -0.21 25 0.00 491.96 5.54 -1.86
682 145.29 350.91 0.52 -0.10 0.01 25 0.00 144.12 1.42 -0.38
683 265.57 351.63 0.54 0.17 -0.16 25 0.00 7900.89 82.52 -4.79
684 543.11 353.26 0.48 0.34 0.14 25 0.00 134.79 1.61 -0.51
685 703.02 352.52 0.59 -0.41 0.06 25 0.00 263.90 2.94 -1.17
686 874.86 353.24 0.49 -0.37 -0.19 25 0.00 145.93 1.78 -0.63
687 923.33 352.30 0.58 0.39 -0.19 25 0.00 83.05 1.01 -0.02
688 48.87 353.43 0.54 0.19 -0.38 25 0.00 144.52 1.41 -0.37
689 63.26 354.15 0.47 -0.06 -0.21 25 0.00 253.50 2.53 -1.01
690 412.91 353.93 0.52 0.21 -0.16 25 0.00 257.75 2.84 -1.13
691 474.60 354.12 0.54 0.04 -0.06 25 0.00 206.38 2.12 -0.82
692 682.42 354.24 0.56 -0.38 -0.30 25 0.00 85.34 1.01 -0.01
693 774.49 353.49 0.54 -0.69 -0.09 25 0.00 343.73 3.94 -1.49
694 831.70 353.99 0.51 -0.27 -0.23 25 0.00 230.44 2.83 -1.13
695 506.48 355.47 0.49 -0.07 0.01 25 0.00 169.58 1.77 -0.62
696 569.92 354.98 0.54 -0.37 -0.11 25 0.00 93.59 1.07 -0.08
697 611.07 354.65 0.58 -0.03 -0.00 25 0.00 286.29 3.28 -1.29
698 743.08 356.00 0.55 0.14 -0.03 25 0.00 115.12 1.38 -0.35
699 778.57 356.11 0.47 -0.34 -0.11 25 0.00 1152.25 13.65 -2.84
700 191.68 357.99 0.52 0.01 -0.13 25 0.00 416.99 4.22 -1.56
701 346.95 358.47 0.45 0.01 -0.08 25 0.00 111.52 1.05 -0.05
702 542.62 358.45 0.53 -0.29 0.06 25 0.00 235.58 2.68 -1.07
703 593.63 358.47 0.52 0.17 0.09 25 0.00 292.30 3.05 -1.21
704 910.85 358.82 0.55 -0.33 -0.36 25 0.00 119.32 1.37 -0.34
705 236.68 360.52 0.49 0.08 0.13 25 0.00 140.99 1.28 -0.27
706 585.80 359.85 0.59 0.17 -0.02 25 0.00 4314.26 50.61 -4.26
707 897.54 360.41 0.49 0.32 -0.12 25 0.00 2349.56 27.53 -3.60
708 98.38 361.07 0.50 0.35 -0.29 25 0.00 107.09 1.00 -0.00
709 447.87 360.52 0.42 0.21 0.12 25 0.00 81.44 1.07 -0.07
710 288.19 361.78 0.55 0.21 -0.26 25 0.00 241.63 2.34 -0.93
711 365.90 362.17 0.49 0.09 -0.02 25 0.00 31416.26 330.39 -6.30
712 522.59 361.84 0.55 0.09 -0.04 25 0.00 355.70 3.91 -1.48
713 788.95 361.95 0.47 -0.18 0.02 25 0.00 216.23 2.54 -1.01
714 220.78 363.06 0.48 -0.21 -0.27 25 0.00 174.98 1.62 -0.53
715 403.05 363.51 0.51 0.09 -0.03 25 0.00 4645.41 50.99 -4.27
716 539.36 363.60 0.52 -0.30 -0.07 25 0.00 188.34 2.13 -0.82
717 520.84 365.48 0.62 0.60 0.33 25 0.00 128.75 1.22 -0.22
718 594.00 366.48 0.51 0.09 0.14 25 0.00 2748.51 32.29 -3.77
719 632.22 366.43 0.49 0.38 0.17 25 0.00 128.34 1.41 -0.37
720 462.20 367.24 0.55 0.14 -0.24 25 0.00 132.90 1.32 -0.30
721 706.44 366.65 0.48 -0.36 -0.12 25 0.00 271.99 3.37 -1.32
722 49.19 367.69 0.40 -0.45 -0.29 25 0.00 144.86 1.35 -0.32
723 202.24 368.26 0.52 -0.39 -0.29 25 0.00 134.58 1.35 -0.32
724 725.54 368.30 0.52 -0.17 0.03 25 0.00 221.32 2.83 -1.13
725 761.06 368.25 0.54 0.10 -0.04 25 0.00 679.70 8.12 -2.27
726 876.42 367.84 0.50 -0.72 -0.14 25 0.00 104.76 1.24 -0.24
727 961.47 368.27 0.52 -0.25 -0.20 25 0.00 116.05 1.48 -0.43
728 380.18 369.99 0.49 0.06 -0.16 25 0.00 16947.60 191.60 -5.71
729 435.59 371.33 0.53 0.01 -0.04 25 0.00 158.43 1.68 -0.56
730 538.15 370.92 0.46 -0.25 -0.08 25 0.00 206.32 2.29 -0.90
731 756.01 370.34 0.50 0.79 0.26 25 0.00 113.19 1.38 -0.35
732 358.57 371.57 0.47 0.70 -0.05 25 0.00 171.67 1.45 -0.40
733 930.87 371.81 0.51 -0.14 -0.11 25 0.00 329.95 3.90 -1.48
734 765.26 372.79 0.54 -0.13 -0.09 25 0.00 443.14 5.40 -1.83
735 689.23 374.15 0.46 -0.32 -0.20 25 0.00 173.58 2.03 -0.77
736 718.33 374.62 0.53 0.01 0.17 25 0.00 95.51 1.08 -0.09
737 681.92 375.28 0.52 0.09 0.04 25 0.00 762.77 9.53 -2.45
738 289.81 375.61 0.50 0.42 -0.11 25 0.00 147.32 1.37 -0.34
739 500.46 376.04 0.56 -0.03 -0.16 25 0.00 57184.85 654.39 -7.04
740 397.76 376.79 0.55 0.64 -0.16 25 0.00 118.45 1.06 -0.06
741 750.95 377.10 0.66 -0.83 -0.68 25 0.00 119.33 1.17 -0.17
742 79.05 377.51 0.45 -0.41 -0.07 25 0.00 1411.60 12.39 -2.73
743 227.86 377.75 0.51 -0.02 -0.10 25 0.00 754.99 7.61 -2.20
744 68.18 379.39 0.46 -0.18 -0.10 25 0.00 122.83 1.06 -0.06
745 677.26 379.24 0.50 0.22 -0.04 25 0.00 954.27 11.91 -2.69
746 754.14 378.67 0.56 0.11 0.03 25 0.00 858.95 9.94 -2.49
747 814.21 378.91 0.51 -0.39 -0.23 25 0.00 156.62 1.89 -0.69
748 895.03 378.71 0.52 -0.29 -0.08 25 0.00 281.73 3.15 -1.24
749 315.74 379.68 0.53 0.17 -0.09 25 0.00 887.06 9.30 -2.42
750 549.16 379.42 0.48 0.24 0.14 25 0.00 90.29 1.20 -0.20
751 433.19 380.55 0.56 -0.48 0.02 25 0.00 114.03 1.12 -0.12
752 668.03 381.51 0.45 0.05 0.15 25 0.00 129.43 1.56 -0.49
753 727.84 380.87 0.57 -0.01 -0.04 25 0.00 611.52 7.22 -2.15
754 740.43 381.08 0.52 -0.19 -0.17 25 0.00 507.45 5.89 -1.93
755 673.12 381.75 0.46 0.96 0.26 25 0.00 102.87 1.24 -0.24
756 755.46 381.34 0.58 0.15 0.26 25 0.00 261.85 2.77 -1.11
757 493.05 382.91 0.43 0.03 -0.10 25 0.00 119.91 1.37 -0.34
758 797.68 383.28 0.53 0.12 0.17 25 0.00 88.27 1.11 -0.11
759 942.78 382.70 0.49 -0.01 -0.36 25 0.00 99.01 1.22 -0.21
760 231.96 384.02 0.46 0.07 -0.28 25 0.00 291.80 2.84 -1.13
761 392.19 383.36 0.46 -0.40 -0.07 25 0.00 222.16 2.26 -0.88
762 480.28 384.05 0.52 -0.35 -0.59 25 0.00 100.30 1.04 -0.04
763 649.64 384.27 0.54 0.06 -0.02 25 0.00 1193.88 13.94 -2.86
764 418.43 384.69 0.62 0.63 -0.24 25 0.00 158.54 1.45 -0.41
765 530.50 386.33 0.51 0.21 0.16 25 0.00 140.78 1.54 -0.47
766 880.53 385.89 0.49 -0.20 -0.16 25 0.00 240.84 2.84 -1.13
767 25.68 386.61 0.39 -0.22 -0.03 25 0.00 148.86 1.40 -0.37
768 757.01 386.93 0.51 -0.13 -0.25 25 0.00 102.46 1.11 -0.11
769 933.82 387.65 0.41 -0.03 -0.00 25 0.00 115.88 1.56 -0.48
770 133.12 389.10 0.50 -0.12 -0.22 25 0.00 700.04 7.14 -2.13
771 291.06 388.97 0.52 -0.24 -0.02 25 0.00 154.34 1.37 -0.34
772 770.11 389.60 0.49 -0.10 0.35 25 0.00 156.94 1.74 -0.60
773 804.00 389.35 0.53 -0.03 0.02 25 0.00 424.49 5.26 -1.80
774 957.55 389.13 0.50 -0.31 -0.22 25 0.00 61274.60 720.63 -7.14
775 309.19 390.04 0.46 -0.01 -0.15 25 0.00 4261.34 45.10 -4.14
776 475.80 389.81 0.52 0.00 -0.14 25 0.00 151.73 1.59 -0.50
777 607.79 389.72 0.59 -0.14 -0.02 25 0.00 157.17 1.75 -0.61
778 754.72 390.12 0.50 -0.36 -0.02 25 0.00 273.28 3.17 -1.25
779 453.33 390.56 0.50 -0.24 -0.09 25 0.00 21142.14 239.21 -5.95
780 639.21 391.21 0.52 -0.22 -0.19 25 0.00 331.74 3.58 -1.39
781 974.51 390.79 0.48 -0.12 -0.14 25 0.00 203.66 2.34 -0.92
782 993.81 391.37 0.51 -0.38 -0.10 25 0.00 351.33 4.18 -1.55
783 74.02 391.83 0.50 -0.75 -0.49 25 0.00 110.29 1.02 -0.03
784 230.01 392.00 0.43 -0.18 -0.17 25 0.00 470.02 4.82 -1.71
785 501.94 391.45 0.49 -0.75 -0.13 25 0.00 120.88 1.38 -0.35
786 674.72 392.24 0.56 -0.07 -0.02 25 0.00 5387.81 65.23 -4.54
787 138.07 392.84 0.50 -0.33 -0.42 25 0.00 144.09 1.39 -0.35
788 296.88 393.12 0.49 0.05 0.05 25 0.00 1117.75 10.47 -2.55
789 635.73 392.45 0.40 0.10 -0.33 25 0.00 98.47 1.20 -0.19
790 817.24 393.35 0.50 -0.46 -0.21 25 0.00 298.06 3.42 -1.34
791 318.98 394.23 0.44 0.12 0.02 25 0.00 105.81 1.05 -0.05
792 521.64 394.08 0.57 -0.11 -0.03 25 0.00 826.06 9.55 -2.45
793 686.69 393.64 0.58 0.18 0.00 25 0.00 924.44 10.72 -2.58
794 30.59 395.91 0.46 0.12 -0.15 25 0.00 502.00 4.36 -1.60
795 330.20 395.48 0.45 0.44 0.04 25 0.00 328.57 3.23 -1.27
796 386.17 395.27 0.52 -0.32 -0.27 25 0.00 435.75 4.52 -1.64
797 805.10 394.67 0.51 0.13 -0.02 25 0.00 243.20 2.73 -1.09
798 832.05 397.11 0.50 -0.14 -0.07 25 0.00 301.83 3.57 -1.38
799 1006.12 397.13 0.49 -0.19 -0.14 25 0.00 204.05 2.34 -0.92
800 35.29 397.85 0.50 -0.07 -0.20 25 0.00 776.07 7.88 -2.24
801 843.04 397.90 0.55 -0.67 -0.16 25 0.00 127.70 1.60 -0.51
802 551.00 398.51 0.56 0.13 0.06 25 0.00 14160.40 164.14 -5.54
803 589.35 399.47 0.49 -0.30 -0.02 25 0.00 514.26 5.50 -1.85
804 635.28 401.40 0.42 0.28 -0.24 25 0.00 95.73 1.08 -0.08
805 681.65 401.27 0.50 -0.38 0.03 25 0.00 357.86 3.93 -1.49
806 155.41 402.47 0.49 -0.07 -0.10 25 0.00 8894.94 91.05 -4.90
807 542.00 401.77 0.51 -0.17 -0.12 25 0.00 392.90 4.34 -1.59
808 711.91 402.18 0.45 -0.88 0.08 25 0.00 134.30 1.40 -0.37
809 102.41 402.98 0.53 -0.09 -0.16 25 0.00 370.90 3.34 -1.31
810 378.06 402.67 0.39 -0.25 -0.34 25 0.00 112.50 1.13 -0.13
811 860.62 402.98 0.45 -0.63 -0.27 25 0.00 102.10 1.30 -0.29
812 208.67 403.54 0.50 -0.05 -0.20 25 0.00 187.69 1.73 -0.60
813 264.73 404.41 0.49 0.04 -0.03 25 0.00 387.99 3.96 -1.49
814 400.30 404.10 0.48 -0.56 -0.25 25 0.00 296.73 2.91 -1.16
815 456.97 404.41 0.51 0.19 0.05 25 0.00 2926.25 33.87 -3.82
816 490.17 403.59 0.51 0.10 -0.02 25 0.00 210.71 2.38 -0.94
817 270.83 405.11 0.46 -0.30 0.05 25 0.00 169.41 1.42 -0.38
818 518.69 404.81 0.60 0.07 -0.04 25 0.00 495.71 5.56 -1.86
819 356.56 405.81 0.58 -0.13 -0.22 25 0.00 375.03 3.66 -1.41
820 419.37 405.99 0.55 0.11 -0.07 25 0.00 206.48 1.90 -0.70
821 433.97 406.50 0.50 0.29 0.10 25 0.00 128.62 1.18 -0.18
822 897.54 408.44 0.46 -0.25 -0.12 25 0.00 97.97 1.22 -0.21
823 203.81 408.98 0.49 -0.03 -0.04 25 0.00 1183.92 11.42 -2.64
824 369.77 409.08 0.54 -0.02 -0.14 25 0.00 45771.65 516.66 -6.78
825 316.39 410.30 0.50 -0.27 -0.13 25 0.00 328.00 3.51 -1.36
826 392.45 409.38 0.53 0.55 -0.18 25 0.00 158.06 1.35 -0.33
827 470.26 410.09 0.59 -0.27 -0.44 25 0.00 174.31 1.90 -0.70
828 785.34 409.97 0.52 -0.03 0.07 25 0.00 143.19 1.67 -0.55
829 914.67 410.28 0.53 -0.05 -0.02 25 0.00 193.29 2.37 -0.94
830 94.68 410.45 0.45 -0.23 -0.05 25 0.00 313.40 2.80 -1.12
831 389.21 410.98 0.53 -0.07 -0.63 25 0.00 163.26 1.23 -0.23
832 628.30 410.86 0.47 -0.55 -0.68 25 0.00 167.73 1.39 -0.36
833 215.62 412.15 0.55 -0.06 -0.11 25 0.00 283.12 2.53 -1.01
834 233.80 412.45 0.44 -0.10 -0.12 25 0.00 131.75 1.23 -0.22
835 518.77 412.27 0.49 0.26 -0.21 25 0.00 100.92 1.10 -0.10
836 654.67 412.43 0.50 -0.19 -0.06 25 0.00 119.79 1.55 -0.48
837 421.91 413.39 0.63 0.17 0.13 25 0.00 144.86 1.31 -0.29
838 739.25 412.54 0.53 -0.19 -0.01 25 0.00 1168.61 14.02 -2.87
839 892.58 414.05 0.53 -0.30 -0.21 25 0.00 115.50 1.50 -0.44
840 323.73 415.58 0.49 -0.00 0.10 25 0.00 309.49 3.05 -1.21
841 685.67 414.89 0.59 0.08 -0.09 25 0.00 10581.12 125.25 -5.24
842 270.99 415.88 0.48 -0.07 -0.04 25 0.00 401.91 3.95 -1.49
843 413.97 415.56 0.50 -0.34 0.07 25 0.00 240.53 2.21 -0.86
844 848.52 416.04 0.52 -0.13 -0.23 25 0.00 726.01 8.72 -2.35
845 875.69 415.79 0.53 0.30 0.21 25 0.00 110.54 1.17 -0.17
846 249.16 417.42 0.56 -0.79 -0.31 25 0.00 149.65 1.13 -0.13
847 369.31 416.68 0.54 0.24 -0.10 25 0.00 1709.56 17.49 -3.11
848 618.71 416.91 0.49 -0.03 0.06 25 0.00 118.01 1.46 -0.41
849 392.74 418.45 0.47 -0.08 -0.10 25 0.00 190.92 2.06 -0.79
850 571.58 417.72 0.52 0.10 -0.24 25 0.00 119.08 1.33 -0.31
851 637.72 418.73 0.60 0.07 -0.11 25 0.00 318.75 3.53 -1.37
852 690.89 418.83 0.49 -0.63 0.03 25 0.00 164.20 2.20 -0.86
853 968.85 418.85 0.50 -0.30 -0.27 25 0.00 171.80 2.08 -0.80
854 65.79 420.22 0.47 -0.06 -0.28 25 0.00 144.56 1.35 -0.33
855 121.95 419.39 0.43 -0.05 -0.03 25 0.00 223.26 2.04 -0.77
856 137.49 420.32 0.53 -0.06 -0.08 25 0.00 392.86 3.74 -1.43
857 449.97 420.00 0.53 0.01 -0.07 25 0.00 715.51 8.12 -2.27
858 664.79 419.73 0.53 0.34 0.19 25 0.00 115.98 1.27 -0.26
859 112.14 420.66 0.51 0.07 -0.24 25 0.00 41538.72 422.00 -6.56
860 180.45 420.89 0.40 0.20 0.01 25 0.00 112.48 1.01 -0.01
861 554.61 421.35 0.58 -0.27 0.08 25 0.00 240.23 2.79 -1.11
862 437.96 422.23 0.55 0.67 -0.14 25 0.00 12381.53 131.36 -5.30
863 712.57 421.97 0.46 -0.28 -0.03 25 0.00 296.32 3.17 -1.25
864 280.98 422.98 0.54 -0.30 -0.12 25 0.00 192.19 1.69 -0.57
865 519.34 423.35 0.55 -0.38 -0.10 25 0.00 280.88 3.11 -1.23
866 660.22 423.50 0.53 -0.28 0.03 25 0.00 303.69 3.48 -1.35
867 867.02 423.88 0.49 0.03 0.05 25 0.00 437.07 4.93 -1.73
868 507.33 426.26 0.55 -0.29 -0.17 25 0.00 716.10 8.03 -2.26
869 539.33 426.13 0.51 0.14 -0.12 25 0.00 32101.78 385.92 -6.47
870 594.66 427.30 0.47 -0.31 -0.33 25 0.00 125.34 1.26 -0.26
871 781.46 426.02 0.55 -0.11 -0.18 25 0.00 12827.78 152.42 -5.46
872 832.50 427.09 0.54 -0.03 -0.26 25 0.00 138.37 1.50 -0.44
873 463.46 428.26 0.54 -0.20 -0.10 25 0.00 2184.30 24.80 -3.49
874 690.26 428.05 0.49 0.00 -0.13 25 0.00 327.38 3.81 -1.45
875 120.66 428.12 0.52 0.07 -0.27 25 0.00 172.75 1.36 -0.34
876 224.31 428.97 0.51 -0.21 -0.42 25 0.00 241.70 2.21 -0.86
877 401.08 428.76 0.63 0.28 -0.37 25 0.00 154.58 1.35 -0.33
878 592.03 428.44 0.57 -0.13 0.08 25 0.00 417.69 4.82 -1.71
879 598.09 427.96 0.42 -0.15 0.34 25 0.00 141.54 1.70 -0.57
880 870.59 429.12 0.74 -0.11 0.15 25 0.00 75.94 1.01 -0.01
881 476.60 430.33 0.55 -0.12 -0.05 25 0.00 838.12 9.41 -2.43
882 702.09 429.89 0.49 -0.20 -0.12 25 0.00 115.47 1.45 -0.41
883 764.97 430.43 0.44 -0.13 -0.12 25 0.00 129.46 1.69 -0.57
884 795.73 429.51 0.55 0.23 0.04 25 0.00 197.37 2.30 -0.91
885 343.86 430.87 0.43 -0.07 -0.34 25 0.00 159.78 1.31 -0.29
886 426.80 431.31 0.53 -0.02 -0.03 25 0.00 2450.72 27.82 -3.61
887 879.19 431.15 0.54 0.04 -0.11 25 0.00 3161.21 38.75 -3.97
888 712.24 432.32 0.51 -0.13 0.17 25 0.00 167.97 1.84 -0.66
889 171.42 434.33 0.43 -0.31 -0.24 25 0.00 223.34 2.33 -0.92
890 583.37 434.45 0.57 -0.83 0.86 25 0.00 131.22 1.02 -0.02
891 258.67 434.46 0.51 0.10 0.03 25 0.00 340.89 3.04 -1.21
892 723.42 435.13 0.56 -0.18 -0.17 25 0.00 5979.84 70.74 -4.62
893 889.07 434.73 0.49 -0.11 -0.00 25 0.00 234.71 2.70 -1.08
894 213.09 436.48 0.48 -0.48 -0.05 25 0.00 120.96 1.03 -0.04
895 346.79 436.31 0.58 -0.67 -0.53 25 0.00 182.95 1.61 -0.52
896 409.28 436.93 0.45 -0.07 -0.09 25 0.00 108.28 1.15 -0.15
897 582.62 436.60 0.57 -0.18 0.27 25 0.00 270.02 2.66 -1.06
898 708.43 437.03 0.51 0.07 -0.13 25 0.00 829.05 9.98 -2.50
899 282.55 438.55 0.45 -0.10 -0.09 25 0.00 145.89 1.32 -0.30
900 351.11 438.92 0.43 -0.39 -0.53 25 0.00 134.09 1.20 -0.20
901 786.53 439.96 0.54 -0.17 -0.10 25 0.00 194.77 2.36 -0.93
902 63.96 441.49 0.46 0.66 -0.05 25 0.00 125.69 1.12 -0.12
903 471.93 440.68 0.45 -0.11 0.09 25 0.00 118.09 1.33 -0.31
904 594.92 440.88 0.49 -0.02 0.01 25 0.00 1317.13 14.81 -2.93
905 377.80 441.62 0.53 -0.10 -0.34 25 0.00 197.43 1.73 -0.60
906 444.67 441.82 0.54 -0.53 0.00 25 0.00 318.29 3.32 -1.30
907 589.32 441.99 0.51 0.44 -0.13 25 0.00 334.59 3.88 -1.47
908 637.19 442.23 0.66 -0.42 -0.30 25 0.00 112.03 1.07 -0.07
909 829.36 442.08 0.54 -0.49 -0.20 25 0.00 349.09 3.70 -1.42
910 259.90 443.10 0.51 -0.26 -0.16 25 0.00 1092.88 11.29 -2.63
911 341.49 442.46 0.53 0.29 -0.02 25 0.00 420.78 4.09 -1.53
912 959.63 442.56 0.49 0.23 -0.19 25 0.00 239.78 2.68 -1.07
913 988.11 442.62 0.50 -0.11 -0.08 25 0.00 240.77 2.84 -1.13
914 944.55 443.30 0.54 0.22 -0.06 25 0.00 104.13 1.35 -0.33
915 102.39 444.44 0.50 -0.14 -0.09 25 0.00 230.60 2.23 -0.87
916 398.71 445.24 0.56 -0.61 -0.22 25 0.00 156.14 1.52 -0.46
917 671.60 444.58 0.58 0.39 -0.00 25 0.00 4585.14 52.62 -4.30
918 305.61 445.90 0.54 -0.04 -0.17 25 0.00 4574.06 49.81 -4.24
919 581.77 446.24 0.57 -0.03 0.01 25 0.00 3356.47 39.98 -4.00
920 621.36 446.04 0.51 0.02 -0.13 25 0.00 26600.36 327.10 -6.29
921 267.07 447.31 0.47 0.09 -0.14 25 0.00 15805.33 165.24 -5.55
922 434.50 446.94 0.53 -0.12 -0.16 25 0.00 286.20 3.17 -1.25
923 643.08 447.27 0.54 0.16 0.00 25 0.00 26205.73 320.91 -6.27
924 709.53 446.91 0.43 -0.11 0.01 25 0.00 162.81 1.91 -0.70
925 727.16 447.98 0.58 0.11 -0.06 25 0.00 214.56 2.41 -0.96
926 787.64 447.98 0.49 0.45 -0.04 25 0.00 159.21 1.99 -0.75
927 448.64 448.67 0.56 0.16 -0.10 25 0.00 20482.93 232.06 -5.91
928 673.76 448.44 0.57 -0.69 0.12 25 0.00 843.27 9.45 -2.44
929 762.17 449.54 0.47 0.14 -0.06 25 0.00 274.39 3.02 -1.20
930 320.32 452.19 0.42 0.67 0.47 25 0.00 293.12 2.11 -0.81
931 407.05 450.42 0.51 -0.07 0.02 25 0.00 4347.29 47.84 -4.20
932 525.06 450.97 0.43 0.33 0.24 25 0.00 81.06 1.04 -0.04
933 709.91 450.61 0.51 -0.22 0.15 25 0.00 109.17 1.13 -0.13
934 464.41 451.57 0.57 0.33 -0.23 25 0.00 118.99 1.22 -0.22
935 735.06 452.30 0.46 -0.44 -0.07 25 0.00 93.51 1.21 -0.21
936 796.39 451.66 0.48 -0.40 -0.08 25 0.00 248.97 2.92 -1.16
937 207.89 452.64 0.45 0.18 -0.30 25 0.00 164.29 1.73 -0.59
938 365.56 453.02 0.54 -0.12 -0.17 25 0.00 1034.00 11.35 -2.64
939 487.39 452.65 0.53 0.47 -0.02 25 0.00 177.27 1.83 -0.66
940 540.33 453.34 0.54 -0.35 -0.14 25 0.00 7585.37 87.59 -4.86
941 87.87 455.33 0.47 0.05 -0.02 25 0.00 197.88 1.95 -0.73
942 226.92 455.16 0.47 0.04 -0.06 25 0.00 417.05 3.82 -1.45
943 321.35 454.53 0.53 0.28 0.03 25 0.00 438.98 4.05 -1.52
944 315.09 455.98 0.53 0.25 -0.57 25 0.00 214.39 1.69 -0.57
945 638.55 456.29 0.51 0.22 0.11 25 0.00 129.80 1.31 -0.29
946 238.99 456.62 0.41 -0.10 0.07 25 0.00 267.06 2.57 -1.02
947 629.19 457.11 0.49 -0.13 -0.10 25 0.00 174.42 1.91 -0.70
948 673.83 457.73 0.42 0.07 0.03 25 0.00 170.11 1.60 -0.51
949 762.70 457.17 0.47 -0.01 -0.02 25 0.00 134.32 1.51 -0.44
950 42.57 458.23 0.48 0.04 -0.05 25 0.00 510.29 5.11 -1.77
951 158.48 457.87 0.49 -0.14 -0.27 25 0.00 275.93 2.82 -1.13
952 231.52 457.79 0.40 -0.54 -0.36 25 0.00 132.99 1.26 -0.25
953 273.35 457.36 0.43 -0.37 0.08 25 0.00 1464.53 13.23 -2.80
954 591.04 457.38 0.52 0.03 0.01 25 0.00 325.69 3.64 -1.40
955 865.19 459.00 0.52 -0.36 0.06 25 0.00 108.97 1.26 -0.25
956 311.04 459.06 0.35 -0.15 0.03 25 0.00 104.70 1.08 -0.09
957 537.81 458.72 0.51 0.83 0.05 25 0.00 129.00 1.42 -0.38
958 342.02 460.40 0.49 0.10 -0.06 25 0.00 30416.43 331.67 -6.30
959 521.53 459.79 0.55 0.10 -0.11 25 0.00 140.05 1.58 -0.50
960 746.53 459.65 0.56 0.30 -0.10 25 0.00 220568.17 2589.52 -8.53
961 885.20 460.23 0.50 0.56 0.13 25 0.00 79.50 1.15 -0.15
962 562.00 460.67 0.57 -0.19 0.10 25 0.00 148.91 1.60 -0.51
963 619.22 460.62 0.53 -0.22 -0.05 25 0.00 262.30 3.05 -1.21
964 695.57 461.17 0.56 0.31 -0.23 25 0.00 154.39 1.58 -0.50
965 1001.31 461.12 0.51 -0.69 0.13 25 0.00 143.48 1.40 -0.37
966 656.04 461.87 0.55 -0.01 -0.03 25 0.00 769.83 9.32 -2.42
967 551.38 462.77 0.47 -0.52 -0.21 25 0.00 280.72 3.13 -1.24
968 193.14 464.57 0.53 -0.49 -0.24 25 0.00 174.64 1.67 -0.55
969 675.85 464.26 0.56 -0.00 0.01 25 0.00 44778.70 539.79 -6.83
970 206.70 465.08 0.47 -0.05 -0.03 25 0.00 343.38 3.37 -1.32
971 236.10 464.74 0.48 -0.23 -0.19 25 0.00 346.43 3.53 -1.37
972 364.73 465.29 0.53 -0.11 -0.10 25 0.00 7603.68 84.78 -4.82
973 536.40 464.51 0.45 -0.36 -0.11 25 0.00 115.64 1.29 -0.28
974 557.06 466.57 0.47 0.03 0.09 25 0.00 163.20 1.77 -0.62
975 605.92 467.91 0.58 0.04 -0.01 25 0.00 2566.44 30.62 -3.72
976 785.05 467.97 0.59 0.37 0.02 25 0.00 89.00 1.12 -0.12
977 99.35 469.70 0.45 -0.10 0.13 25 0.00 230.66 2.19 -0.85
978 202.66 469.18 0.51 0.03 0.05 25 0.00 327.73 3.15 -1.24
979 302.05 469.56 0.50 -0.54 -0.21 25 0.00 420.88 4.02 -1.51
980 684.90 468.57 0.45 -0.06 0.02 25 0.00 1243.34 13.13 -2.80
981 759.75 469.35 0.54 0.06 -0.08 25 0.00 195.41 2.30 -0.91
982 806.93 469.48 0.52 -0.62 -0.72 25 0.00 151.27 1.47 -0.42
983 410.58 470.83 0.45 -0.46 0.16 25 0.00 115.38 1.20 -0.19
984 436.87 470.26 0.52 -0.47 -0.16 25 0.00 210.37 2.19 -0.85
985 505.02 470.04 0.43 0.42 -0.16 25 0.00 99.99 1.08 -0.08
986 553.22 470.39 0.47 0.29 0.02 25 0.00 288.70 3.57 -1.38
987 583.59 470.04 0.58 0.03 -0.07 25 0.00 2771.74 32.01 -3.76
988 670.89 469.75 0.55 0.11 0.01 25 0.00 3429.13 40.27 -4.01
989 804.59 470.44 0.49 0.38 -0.10 25 0.00 368.01 3.93 -1.48
990 813.13 469.99 0.55 0.18 0.13 25 0.00 190.90 2.14 -0.82
